티커,BPS,PER,PBR,EPS,DIV,DPS,ticker,sector
239890,0,0.0,0.0,0,0.0,0,239890,2001/2004/2024/2065/2184
347740,3767,22.25,5.75,973,0.0,0,347740,2001/2004/2012/2183
137400,4258,0.0,5.79,0,0.0,0,137400,2001/2003/2024/2070/2182/2203/2213
128660,1634,30.66,1.59,85,3.84,100,128660,2001/2004/2024/2068/2183
006140,7136,24.17,1.1,326,1.78,140,006140,2001/2004/2024/2074/2181
304840,542,0.0,77.4,0,0.0,0,304840,2001/2003/2024/2066/2184
062970,2409,15.63,2.2,339,0.0,0,062970,2001/2004/2024/2072/2183
087600,9523,0.0,0.72,0,0.0,0,087600,2001/2004/2015/2043/2159
057880,542,0.0,4.22,0,0.0,0,057880,2001/2004/2027
161580,3174,0.0,3.95,0,0.0,0,161580,2001/2003/2015/2043/2160/2182
347770,2593,16.3,6.56,1043,0.0,0,347770,2001/2004/2015/2043/2160/2183
163730,1826,40.34,13.03,590,0.0,0,163730,2001/2015/2042/2155/2182
332710,0,0.0,0.0,0,0.0,0,332710,2001/2004/2031
341160,0,0.0,0.0,0,0.0,0,341160,2001/2004/2031
343510,0,0.0,0.0,0,0.0,0,343510,2001/2004/2031
363260,0,0.0,0.0,0,0.0,0,363260,2001/2031
299030,5760,56.7,21.16,2149,0.0,0,299030,2001/2003/2024/2070/2182
067310,5238,0.0,2.05,0,0.47,50,067310,2001/2003/2015/2043/2159/2183
372290,0,0.0,0.0,0,0.0,0,372290,2001/2031
307160,0,0.0,0.0,0,0.0,0,307160,2001/2004/2031
166090,7410,24.1,4.62,1421,0.58,200,166090,2001/2003/2015/2043/2159/2181
136480,2924,0.0,0.99,0,0.0,0,136480,2001/2003/2024/2056/2183
003380,18633,12.27,0.48,736,0.55,50,003380,2001/2002/2031/2181/2203/2214
149980,2888,23.69,1.89,231,1.02,56,149980,2001/2004/2024/2074/2183
013030,25087,15.79,0.6,947,3.34,500,013030,2001/2004/2024/2068/2181
126700,8297,23.89,1.75,607,0.34,50,126700,2001/2004/2024/2074/2181
106080,883,0.0,3.77,0,0.0,0,106080,2001/2004/2015/2043/2160
340120,0,0.0,0.0,0,0.0,0,340120,2001/2004/2031
221840,4321,23.08,1.18,221,1.2,61,221840,2001/2004/2024/2075/2183
106190,13907,0.0,1.29,0,0.28,50,106190,2001/2004/2027/2183
066130,6471,52.06,1.56,194,0.3,30,066130,2001/2004/2024/2072/2183
368770,0,0.0,0.0,0,0.0,0,368770,2001/2031
004590,6919,14.3,0.84,405,1.99,115,004590,2001/2004/2027/2183
039340,5300,10.43,1.32,671,1.29,90,039340,2001/2004/2015/2041/2152/2181
034950,23591,19.5,3.77,4563,9.68,8618,034950,2001/2003/2012/2183/2203
222980,2769,0.0,2.35,0,0.0,0,222980,2001/2004/2024/2056/2182
318000,3159,0.0,2.65,0,0.6,50,318000,2001/2004/2024/2065/2182
256840,558,0.0,12.97,0,0.0,0,256840,2001/2003/2024/2066/2182
025550,3631,28.38,0.87,111,0.0,0,025550,2001/2004/2024/2068/2181
023890,40126,4.1,1.43,13966,0.7,400,023890,2001/2003/2015/2043/2160/2181
017890,15175,8.54,0.87,1545,0.76,100,017890,2001/2003/2024/2065/2181
080720,9084,196.1,1.4,65,0.0,0,080720,2001/2004/2024/2066/2182
063570,4581,43.94,1.44,150,1.67,110,063570,2001/2004/2031/2181
041460,1887,86.06,3.97,87,0.61,46,041460,2001/2004/2015/2042/2155/2183
101680,6762,0.0,0.21,0,0.0,0,101680,2001/2004/2024/2070
039740,5025,16.48,0.73,223,0.0,0,039740,2001/2004/2027/2183
053300,2735,28.78,2.41,229,1.52,100,053300,2001/2003/2015/2042/2155/2183
025770,5319,14.1,1.72,649,0.0,0,025770,2001/2003/2015/2041/2151/2181
310870,0,0.0,0.0,0,0.0,0,310870,2001/2004/2031
023760,897,5.51,0.72,118,3.85,25,023760,2001/2004/2031/2181
054040,5849,8.26,0.7,496,3.17,130,054040,2001/2004/2015/2043/2160/2183
050540,974,0.0,0.29,0,0.0,0,050540,2001/2004/2012
021650,3499,20.75,1.22,206,0.58,25,021650,2001/2004/2024/2065/2183
053590,343,0.0,3.69,0,0.0,0,053590,2001/2004/2024/2075
032300,3028,69.9,14.51,629,0.11,50,032300,2001/2003/2024/2066/2183
037230,1591,62.1,2.81,72,0.78,35,037230,2001/2004/2024/2062/2183
030520,9633,19.5,1.75,864,0.0,0,030520,2001/2003/2015/2042/2155/2181
052600,3033,121.44,3.92,98,0.84,100,052600,2001/2004/2015/2041/2151/2183
256150,7753,18.45,3.81,1601,0.68,200,256150,2001/2004/2024/2070/2182
092460,6891,18.11,1.03,392,1.41,100,092460,2001/2004/2024/2075/2182
047080,602,60.53,9.75,97,0.0,0,047080,2001/2004/2015/2042/2154/2183
070590,1705,0.0,2.01,0,0.0,0,070590,2001/2004/2015/2042/2156/2183
226440,480,171.6,3.22,9,0.0,0,226440,2001/2004/2024/2070/2182
042520,7562,11.46,1.53,1012,1.03,120,042520,2001/2004/2024/2066/2182
078350,2890,0.0,1.73,0,0.0,0,078350,2001/2004/2015/2043/2159/2183
045100,18191,9.56,0.89,1695,2.78,450,045100,2001/2003/2012/2181
046110,5635,9.13,0.95,589,4.28,230,046110,2001/2004/2015/2042/2156/2183
024740,3698,17.84,0.52,107,0.0,0,024740,2001/2004/2024/2075/2183
005860,1568,0.0,1.18,0,1.35,25,005860,2001/2004/2024/2056/2183
123840,1803,0.0,0.55,0,0.0,0,123840,2001/2004/2024/2070
007770,26611,32.53,0.58,475,0.97,150,007770,2001/2004/2024/2065/2183
079170,10088,32.9,0.74,227,1.47,110,079170,2001/2004/2024/2068/2183
086960,12715,15.05,1.17,987,0.0,0,086960,2001/2004/2015/2042/2155/2181
054920,4404,4.55,1.97,1905,0.0,0,054920,2001/2004/2015/2042/2155/2183
002680,1573,0.0,1.19,0,0.0,0,002680,2001/2004/2024/2056/2183
066110,0,0.0,0.0,0,0.0,0,066110,2001/2004/2015/2043/2158
317320,0,0.0,0.0,0,0.0,0,317320,2001/2004/2031
340440,0,0.0,0.0,0,0.0,0,340440,2001/2004/2031
220630,861,22.97,3.95,148,1.47,50,220630,2001/2003/2027/2181
034810,14265,49.6,0.83,238,1.48,175,034810,2001/2004/2031/2182
076610,1957,0.0,0.64,0,0.0,0,076610,2001/2004/2015/2043/2160/2183
220180,2868,0.0,1.2,0,0.0,0,220180,2001/2004/2015/2042/2155/2182
008800,671,0.0,2.64,0,0.0,0,008800,2001/2004/2024/2056
084990,6867,0.0,3.6,0,0.0,0,084990,2001/2002/2012/2184/2203/2217
170030,6642,35.66,1.46,272,0.68,66,170030,2001/2004/2024/2075/2181
319400,0,0.0,0.0,0,0.0,0,319400,2001/2004/2024/2070/2183
048410,1356,2336.0,37.9,22,0.0,0,048410,2001/2002/2024/2065/2183/2203/2214
052260,10382,31.95,2.23,723,1.52,350,052260,2001/2003/2024/2065/2181/2203/2214
016790,9667,27.38,1.49,528,0.69,100,016790,2001/2004/2024/2056/2183
039010,9454,8.08,1.06,1238,3.0,300,039010,2001/2004/2015/2043/2157/2181
092300,4933,27.28,0.86,156,2.35,100,092300,2001/2004/2015/2043/2160/2181
053660,0,0.0,0.0,0,0.0,0,053660,2001/2004/2024/2068
011080,581,0.0,2.59,0,0.0,0,011080,2001/2004/2024/2058/2183
060560,828,0.0,1.15,0,0.0,0,060560,2001/2004/2027/2183
064240,2113,0.0,1.33,0,0.0,0,064240,2001/2004/2015/2043/2157/2183
039610,6985,21.27,0.86,284,0.0,0,039610,2001/2004/2024/2070/2182
126640,2217,17.47,0.78,99,1.73,30,126640,2001/2004/2024/2075/2183
061250,6906,66.8,2.27,235,0.8,125,061250,2001/2003/2024/2066/2181
097870,7102,38.72,1.11,203,1.27,100,097870,2001/2004/2024/2065/2183
050090,395,0.0,2.13,0,0.0,0,050090,2001/2004/2015/2043/2160/2183
290270,2478,31.98,2.41,187,0.59,35,290270,2001/2004/2015/2042/2155/2182
090710,346,0.0,3.21,0,0.0,0,090710,2001/2004/2024/2070/2183
205470,541,0.0,10.68,0,0.0,0,205470,2001/2003/2024/2066/2184
115160,16662,5.11,0.26,850,0.0,0,115160,2001/2004/2015/2043/2157/2183
028080,12176,7.04,0.31,534,0.0,0,028080,2001/2004/2031/2183
032860,2840,0.0,3.84,0,0.0,0,032860,2001/2004/2012/2183
200670,11243,20.25,1.97,1094,2.26,500,200670,2001/2003/2024/2066/2181
065510,7403,11.44,1.06,688,1.91,150,065510,2001/2004/2024/2074/2181
243070,17921,15.91,3.13,3525,1.25,700,243070,2001/2003/2024/2066/2181/2203/2217
084110,31494,12.37,0.88,2231,1.45,400,084110,2001/2003/2024/2066/2181
145020,55220,48.88,3.22,3641,0.0,0,145020,2001/2002/2024/2066/2181/2203/2217
024060,5133,13.07,1.45,570,2.01,150,024060,2001/2004/2027/2181
010240,5477,16.5,1.71,568,1.6,150,010240,2001/2004/2024/2070/2183
189980,1745,29.7,2.57,151,0.67,30,189980,2001/2004/2024/2056/2183
037440,3827,14.9,1.12,288,3.5,150,037440,2001/2004/2012/2183
238490,5382,17.45,2.46,759,1.51,200,238490,2001/2004/2015/2043/2159/2181
